record_id,species,count,lat,long
10045001,Flesh-footed shearwater,3,-32,152
10045001,Wedge-tailed shearwater,NA,-32,152
10045001,Sooty shearwater,1,-32,152
10045001,Short-tailed shearwater,1,-32,152
10045001,White-faced storm petrel,1,-32,152
10045001,Pomarine skua,1,-32,152
10045001,Pomarine skua,2,-32,152
10045001,Crested tern,2,-32,152
10046001,Wandering albatross,1,-33,151
10046001,Flesh-footed shearwater,NA,-33,151
10046001,Wedge-tailed shearwater,NA,-33,151
10046001,Hutton's shearwater,1,-33,151
10046001,Pomarine skua,NA,-33,151
10046001,Arctic skua,1,-33,151
10046002,Great-winged / Grey-faced petrel,2,-33,151
10046002,Flesh-footed shearwater,NA,-33,151
10046002,Wedge-tailed shearwater,NA,-33,151
10046002,Hutton's shearwater,2,-33,151
10046002,Pomarine skua,NA,-33,151
10046002,Pomarine skua,NA,-33,151
10046002,Pomarine skua,NA,-33,151
10046002,Pomarine skua,20,-33,151
10046002,Sooty tern,2,-33,151
10046003,Great-winged / Grey-faced petrel,2,-33,151
10046003,Flesh-footed shearwater,NA,-33,151
10046003,Wedge-tailed shearwater,NA,-33,151
10046003,White-faced storm petrel,1,-33,151
10046003,Pomarine skua,NA,-33,151
10046003,Sooty tern,1,-33,151
10046003,White-naped petrel,1,-33,151
10046004,Great-winged / Grey-faced petrel,2,-33,151
10046004,Flesh-footed shearwater,NA,-33,151
10046004,Wedge-tailed shearwater,NA,-33,151
10046004,Buller's shearwater,1,-33,151
10046005,Flesh-footed shearwater,NA,-33,151
10046005,Wedge-tailed shearwater,NA,-33,151
10046005,Short-tailed shearwater,1,-33,151
10046005,Hutton's shearwater,1,-33,151
10046005,Wilson's storm petrel,1,-33,151
10046005,Pomarine skua,NA,-33,151
10046006,Wedge-tailed shearwater,11,-33,151
10046006,Short-tailed shearwater,1,-33,151
10046006,Fluttering shearwater,1,-33,151
10046006,Pomarine skua,2,-33,151
10046006,Arctic skua,1,-33,151
10046006,Red-billed gull,NA,-33,151
10046006,White-fronted tern,1,-33,151
10046006,Crested tern,1,-33,151
10046006,Common tern,NA,-33,151
10047001,Great-winged / Grey-faced petrel,1,-33,151
10047001,Flesh-footed shearwater,NA,-33,151
10047001,Wedge-tailed shearwater,NA,-33,151
10047001,Short-tailed shearwater,1,-33,151
10047001,Fluttering shearwater,1,-33,151
10047001,Pomarine skua,1,-33,151
10047002,Great-winged / Grey-faced petrel,1,-33,151
10047002,Flesh-footed shearwater,NA,-33,151
10047002,Wedge-tailed shearwater,NA,-33,151
10047002,Short-tailed shearwater,1,-33,151
10047002,Pomarine skua,NA,-33,151
10047002,Pomarine skua,NA,-33,151
10047002,Pomarine skua,NA,-33,151
10047002,Audubon's shearwater,1,-33,151
10047003,Great-winged / Grey-faced petrel,1,-33,151
10047003,Flesh-footed shearwater,NA,-33,151
10047003,Wedge-tailed shearwater,NA,-33,151
10047003,Fluttering shearwater,1,-33,151
10047003,Australasian gannet,1,-33,151
10047003,Pomarine skua,NA,-33,151
10047003,Pomarine skua,NA,-33,151
10047003,Pomarine skua,NA,-33,151
10047003,Long-tailed skua,1,-33,151
10047003,Sooty tern,4,-33,151
10047004,Flesh-footed shearwater,30,-33,151
10047004,Wedge-tailed shearwater,50,-33,151
10047004,Short-tailed shearwater,1,-33,151
10047004,Hutton's shearwater,1,-33,151
10047004,Pomarine skua,NA,-33,151
10047005,Flesh-footed shearwater,NA,-33,151
10047005,Wedge-tailed shearwater,NA,-33,151
10047005,Pomarine skua,NA,-33,151
10047005,Arctic skua,2,-33,151
10047005,Long-tailed skua,1,-33,151
10047006,Flesh-footed shearwater,NA,-33,151
10047006,Wedge-tailed shearwater,NA,-33,151
10047006,Pomarine skua,1,-33,151
10047006,Arctic skua,2,-33,151
10047006,Red-billed gull,NA,-33,151
10047006,Crested tern,NA,-33,151
10047006,Streaked shearwater,1,-33,151
10047006,Common tern,NA,-33,151
10048001,Wedge-tailed shearwater,NA,-33,151
10048001,Buller's shearwater,1,-33,151
10048001,Pomarine skua,NA,-33,151
10049001,Black-browed albatross,1,-38,140
10049001,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10049001,Fairy prion,NA,-38,140
10049001,Sooty shearwater,1,-38,140
10049001,Fluttering shearwater,1,-38,140
10049001,White-faced storm petrel,1,-38,140
10049001,Australasian gannet,1,-38,140
10049002,Black-browed albatross,NA,-38,140
10049002,Black-browed albatross,NA,-38,140
10049002,Black-browed albatross,NA,-38,140
10049002,Black-browed albatross,10,-38,140
10049002,Salvin's mollymawk,1,-38,140
10049002,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10049002,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10049002,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10049002,Shy / white-capped / Salvin's /  Chatham mollymawk,50,-38,140
10049002,Sooty albatross,2,-38,140
10049002,Great-winged petrel,3,-38,140
10049002,Fairy prion,4,-38,140
10049002,Sooty shearwater,1,-38,140
10049002,Wilson's storm petrel,10,-38,140
10049002,Grey-backed storm petrel,1,-38,140
10049002,Australasian gannet,1,-38,140
10049002,White-fronted tern,2,-38,140
10049003,Wandering albatross,2,-38,140
10049003,Black-browed albatross,NA,-38,140
10049003,Black-browed albatross,2,-38,140
10049003,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10049003,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10049003,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10049003,Shy / white-capped / Salvin's /  Chatham mollymawk,30,-38,140
10049003,Sooty albatross,1,-38,140
10049003,Great-winged / Grey-faced petrel,12,-38,140
10049003,Wilson's storm petrel,6,-38,140
10049003,Grey-backed storm petrel,2,-38,140
10049003,Australasian gannet,1,-38,140
10049003,Crested tern,1,-38,140
10050001,Wandering albatross,1,-37,139
10050001,Black-browed albatross,NA,-37,139
10050001,Fluttering shearwater,NA,-37,139
10050001,Australasian gannet,1,-37,139
10050002,Black-browed albatross,NA,-37,139
10050002,Black-browed albatross,NA,-37,139
10050002,Black-browed albatross,NA,-37,139
10050002,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-37,139
10050002,Grey-headed mollymawk,1,-37,139
10050002,Fluttering shearwater,NA,-37,139
10050003,Black-browed albatross,NA,-37,139
10050003,Black-browed albatross,NA,-37,139
10050003,Black-browed albatross,NA,-37,139
10050003,Black-browed albatross,25,-37,139
10050003,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-37,139
10050003,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-37,139
10050003,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-37,139
10050003,Shy / white-capped / Salvin's /  Chatham mollymawk,15,-37,139
10050003,Yellow-nosed mollymawk,NA,-37,139
10050003,Yellow-nosed mollymawk,NA,-37,139
10050003,Yellow-nosed mollymawk,NA,-37,139
10050003,Southern giant petrel,1,-37,139
10050003,Cape petrel,12,-37,139
10050003,Great-winged / Grey-faced petrel,10,-37,139
10050003,White-headed petrel,1,-37,139
10050003,Fairy prion,3,-37,139
10050003,Sooty shearwater,1,-37,139
10050003,Grey-backed storm petrel,1,-37,139
10050003,Crested tern,2,-37,139
10051001,Little penguin,1,-38,140
10051001,Black-browed albatross,2,-38,140
10051001,Black-browed albatross,1,-38,140
10051001,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10051001,Yellow-nosed mollymawk,1,-38,140
10051001,Cape petrel,1,-38,140
10051001,Fairy prion,NA,-38,140
10051001,Sooty shearwater,1,-38,140
10051001,Fluttering shearwater,NA,-38,140
10051001,White-fronted tern,3,-38,140
10051002,Black-browed albatross,NA,-38,140
10051002,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10051002,Cape petrel,1,-38,140
10051002,Thin-billed prion,NA,-38,140
10051002,Fairy prion,NA,-38,140
10051002,Australasian gannet,1,-38,140
10051002,Crested tern,1,-38,140
10051003,Wandering albatross,1,-38,140
10051003,Southern royal albatross,1,-38,140
10051003,Black-browed albatross,NA,-38,140
10051003,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10051003,Yellow-nosed mollymawk,1,-38,140
10051003,Northern giant petrel,2,-38,140
10051003,Cape petrel,6,-38,140
10051003,Great-winged petrel,1,-38,140
10051003,Blue petrel,1,-38,140
10051003,Fairy prion,3,-38,140
10051003,Sooty shearwater,1,-38,140
10051003,Grey-backed storm petrel,3,-38,140
10051004,Wandering albatross,1,-38,140
10051004,Northern royal albatross,1,-38,140
10051004,Black-browed albatross,NA,-38,140
10051004,Black-browed albatross,1,-38,140
10051004,Black-browed albatross,NA,-38,140
10051004,Black-browed albatross,20,-38,140
10051004,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10051004,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10051004,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10051004,Shy / white-capped / Salvin's /  Chatham mollymawk,50,-38,140
10051004,Yellow-nosed mollymawk,2,-38,140
10051004,Cape petrel,3,-38,140
10051004,Thin-billed prion,1,-38,140
10051004,Fairy prion,3,-38,140
10051004,Grey-backed storm petrel,1,-38,140
10051004,Australasian gannet,2,-38,140
10051005,Wandering albatross,1,-38,140
10051005,Wandering albatross,1,-38,140
10051005,Black-browed mollymawk,NA,-38,140
10051005,Black-browed mollymawk,NA,-38,140
10051005,Black-browed mollymawk,NA,-38,140
10051005,Black-browed mollymawk,25,-38,140
10051005,Campbell black-browed mollymawk,1,-38,140
10051005,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10051005,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10051005,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10051005,Shy / white-capped / Salvin's /  Chatham mollymawk,60,-38,140
10051005,Yellow-nosed mollymawk,2,-38,140
10051005,Yellow-nosed mollymawk,1,-38,140
10051005,Southern giant petrel,1,-38,140
10051005,Cape petrel,3,-38,140
10051005,Great-winged / Grey-faced petrel,4,-38,140
10051005,Fairy prion,2,-38,140
10051005,Sooty shearwater,1,-38,140
10051005,Grey-backed storm petrel,1,-38,140
10051005,Crested tern,1,-38,140
10051006,Southern royal albatross,1,-38,140
10051006,Black-browed albatross,NA,-38,140
10051006,Black-browed albatross,NA,-38,140
10051006,Black-browed albatross,NA,-38,140
10051006,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10051006,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10051006,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10051006,Yellow-nosed mollymawk,1,-38,140
10051006,Cape petrel,2,-38,140
10051006,Great-winged / Grey-faced petrel,2,-38,140
10051006,Sooty shearwater,4,-38,140
10052001,Southern royal albatross,1,-43,148
10052001,Black-browed albatross,1,-43,148
10052001,Shy / white-capped / Salvin's /  Chatham mollymawk,2,-43,148
10052001,Blue petrel,1,-43,148
10052001,Fairy prion,1000,-43,148
10052001,Prion (unidentified),1,-43,148
10052001,Common diving-petrel,NA,-43,148
10052002,Wandering albatross,2,-43,148
10052002,Southern royal albatross,1,-43,148
10052002,Black-browed albatross,3,-43,148
10052002,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-43,148
10052002,Yellow-nosed mollymawk,1,-43,148
10052002,Sooty albatross,1,-43,148
10052002,Northern giant petrel,1,-43,148
10052002,Southern giant petrel,1,-43,148
10052002,Cape petrel,1,-43,148
10052002,Great-winged / Grey-faced petrel,1,-43,148
10052002,White-headed petrel,2,-43,148
10052002,Fairy prion,NA,-43,148
10052002,Crested tern,1,-43,148
10052003,Wandering albatross,1,-43,148
10052003,Southern royal albatross,1,-43,148
10052003,Black-browed mollymawk,NA,-43,148
10052003,Black-browed mollymawk,NA,-43,148
10052003,Black-browed mollymawk,NA,-43,148
10052003,Campbell black-browed mollymawk,1,-43,148
10052003,Shy / white-capped / Salvin's /  Chatham mollymawk,2,-43,148
10052003,Sooty albatross,1,-43,148
10052003,Northern giant petrel,1,-43,148
10052003,Southern giant petrel,1,-43,148
10052003,Great-winged / Grey-faced petrel,1,-43,148
10052003,White-headed petrel,1,-43,148
10052003,Blue petrel,1,-43,148
10052003,Antarctic type prion,1,-43,148
10052003,Fairy prion,NA,-43,148
10052004,Southern royal albatross,3,-43,148
10052004,Black-browed mollymawk,3,-43,148
10052004,Campbell black-browed mollymawk,2,-43,148
10052004,Shy / white-capped / Salvin's /  Chatham mollymawk,1,-43,148
10052004,Sooty albatross,1,-43,148
10052004,Great-winged / Grey-faced petrel,1,-43,148
10052004,White-headed petrel,1,-43,148
10052004,White-chinned petrel,1,-43,148
10052004,Southern black-backed gull,3,-43,148
10052004,White-fronted tern,1,-43,148
10052004,Crested tern,2,-43,148
10052005,Shy / white-capped / Salvin's /  Chatham mollymawk,1,-43,148
10052005,Diving-petrel (unidentified),100,-43,148
10052005,Red-billed gull,1,-43,148
10053001,Southern royal albatross,1,-43,147
10053001,Black-browed albatross,NA,-43,147
10053001,Black-browed albatross,NA,-43,147
10053001,Black-browed albatross,NA,-43,147
10053001,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-43,147
10053001,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-43,147
10053001,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-43,147
10053001,Northern giant petrel,1,-43,147
10053001,Great-winged / Grey-faced petrel,2,-43,147
10053001,White-headed petrel,1,-43,147
10053001,Blue petrel,NA,-43,147
10053001,Fairy prion,NA,-43,147
10053001,Diving-petrel (unidentified),1,-43,147
10053002,Black-browed albatross,NA,-43,147
10053002,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-43,147
10053002,Great-winged / Grey-faced petrel,2,-43,147
10053002,White-headed petrel,2,-43,147
10053002,Blue petrel,NA,-43,147
10053002,Fairy prion,NA,-43,147
10053002,Grey petrel,3,-43,147
10053002,White-chinned petrel,1,-43,147
10053002,Sooty shearwater,1,-43,147
10053003,Wandering albatross,1,-43,148
10053003,Southern royal albatross,1,-43,148
10053003,Shy / white-capped / Salvin's /  Chatham mollymawk,3,-43,148
10053003,Cape petrel,1,-43,148
10053003,Great-winged / Grey-faced petrel,1,-43,148
10053003,White-headed petrel,1,-43,148
10053003,Blue petrel,1,-43,148
10053003,Fairy prion,NA,-43,148
10053003,Diving-petrel (unidentified),1,-43,148
10054001,Wandering albatross,1,-42,148
10054001,Royal albatross,1,-42,148
10054001,Black-browed albatross,NA,-42,148
10054001,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-42,148
10054001,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-42,148
10054001,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-42,148
10054001,Yellow-nosed mollymawk,1,-42,148
10054001,Northern giant petrel,1,-42,148
10054001,Cape petrel,NA,-42,148
10054001,Great-winged / Grey-faced petrel,NA,-42,148
10054001,White-headed petrel,2,-42,148
10054001,Soft-plumaged petrel,1,-42,148
10054001,Fairy prion,NA,-42,148
10054001,White-chinned petrel,1,-42,148
10054002,Wandering albatross,1,-42,148
10054002,Southern royal albatross,2,-42,148
10054002,Black-browed albatross,2,-42,148
10054002,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-42,148
10054002,Cape petrel,9,-42,148
10054002,Great-winged / Grey-faced petrel,NA,-42,148
10054002,White-headed petrel,2,-42,148
10054002,Fairy prion,NA,-42,148
10054002,Diving-petrel (unidentified),1,-42,148
10054002,White-fronted tern,1,-42,148
10054003,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-42,148
10054003,Yellow-nosed mollymawk,1,-42,148
10054003,Southern giant petrel,1,-42,148
10054003,Cape petrel,2,-42,148
10054003,Sooty shearwater,1,-42,148
10054003,Diving-petrel (unidentified),1,-42,148
10055001,Black-browed albatross,NA,-38,140
10055001,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10055001,Northern giant petrel,1,-38,140
10055001,Cape petrel,1,-38,140
10055001,Sooty shearwater,3,-38,140
10055001,Fluttering shearwater,NA,-38,140
10055001,Hutton's shearwater,1,-38,140
10055001,Australasian gannet,NA,-38,140
10055001,Crested tern,NA,-38,140
10055002,Black-browed albatross,NA,-38,140
10055002,Black-browed albatross,NA,-38,140
10055002,Black-browed albatross,NA,-38,140
10055002,Black-browed albatross,60,-38,140
10055002,Shy / White-capped mollymawk,NA,-38,140
10055002,Shy / White-capped mollymawk,NA,-38,140
10055002,Shy / White-capped mollymawk,NA,-38,140
10055002,Shy / White-capped mollymawk,30,-38,140
10055002,Yellow-nosed mollymawk,NA,-38,140
10055002,Yellow-nosed mollymawk,NA,-38,140
10055002,Yellow-nosed mollymawk,NA,-38,140
10055002,Yellow-nosed mollymawk,4,-38,140
10055002,Cape petrel,4,-38,140
10055002,Thin-billed prion,NA,-38,140
10055002,Fairy prion,NA,-38,140
10055002,Sooty shearwater,4,-38,140
10055002,White-faced storm petrel,2,-38,140
10055002,Australasian gannet,3,-38,140
10055002,White-fronted tern,1,-38,140
10055002,Crested tern,3,-38,140
10055002,Antarctic prion,1,-38,140
10055003,Black-browed mollymawk,NA,-38,140
10055003,Black-browed mollymawk,NA,-38,140
10055003,Black-browed mollymawk,NA,-38,140
10055003,Black-browed mollymawk,50,-38,140
10055003,Campbell black-browed mollymawk,1,-38,140
10055003,Campbell black-browed mollymawk,1,-38,140
10055003,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10055003,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10055003,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10055003,Shy / white-capped / Salvin's /  Chatham mollymawk,30,-38,140
10055003,Yellow-nosed mollymawk,NA,-38,140
10055003,Yellow-nosed mollymawk,NA,-38,140
10055003,Yellow-nosed mollymawk,NA,-38,140
10055003,Yellow-nosed mollymawk,6,-38,140
10055003,Cape petrel,6,-38,140
10055003,Great-winged petrel,2,-38,140
10055003,Soft-plumaged petrel,1,-38,140
10055003,Thin-billed prion,1,-38,140
10055003,Fairy prion,2,-38,140
10055003,Sooty shearwater,1,-38,140
10055003,White-faced storm petrel,1,-38,140
10055003,White-fronted tern,1,-38,140
10055004,Sooty shearwater,50,-38,140
10055004,White-fronted tern,1,-38,140
10056001,Black-browed albatross,NA,-38,140
10056001,Black-browed albatross,NA,-38,140
10056001,Black-browed albatross,NA,-38,140
10056001,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10056001,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10056001,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10056001,Yellow-nosed mollymawk,2,-38,140
10056001,Cape petrel,1,-38,140
10056001,Thin-billed prion,1,-38,140
10056001,Fairy prion,3,-38,140
10056001,Sooty shearwater,2,-38,140
10056001,White-fronted tern,2,-38,140
10056002,Black-browed albatross,NA,-38,140
10056002,Black-browed albatross,NA,-38,140
10056002,Black-browed albatross,NA,-38,140
10056002,Black-browed albatross,50,-38,140
10056002,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10056002,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10056002,Shy / white-capped / Salvin's /  Chatham mollymawk,NA,-38,140
10056002,Shy / white-capped / Salvin's /  Chatham mollymawk,30,-38,140
10056002,Yellow-nosed mollymawk,2,-38,140
10056002,Yellow-nosed mollymawk,1,-38,140
10056002,Cape petrel,2,-38,140
10056002,Great-winged petrel,2,-38,140
10056002,Thin-billed prion,3,-38,140
10056002,Fairy prion,3,-38,140
10056002,Grey-backed storm petrel,2,-38,140
10056002,Arctic tern,1,-38,140
10056002,Antarctic prion,1,-38,140
10056003,Hutton's shearwater,2,-38,140
10056003,Australasian gannet,1,-38,140
10056003,White-fronted tern,NA,-38,140
10056003,White-fronted tern,NA,-38,140
10056003,White-fronted tern,4,-38,140
10056003,Crested tern,NA,-38,140
10057001,Black-browed albatross,1,-33,151
10057001,Cape petrel,1,-33,151
10057001,Flesh-footed shearwater,1,-33,151
10057001,Wedge-tailed shearwater,NA,-33,151
10057001,Short-tailed shearwater,1,-33,151
10057001,Fluttering shearwater,1,-33,151
10057001,Wilson's storm petrel,1,-33,151
10057001,Pomarine skua,1,-33,151
10057001,Arctic skua,1,-33,151
10057001,Crested tern,1,-33,151
10057002,Wandering albatross,3,-33,151
10057002,Campbell black-browed mollymawk,1,-33,151
10057002,Black-browed albatross,1,-33,151
10057002,Cape petrel,NA,-33,151
10057002,Great-winged / Grey-faced petrel,NA,-33,151
10057002,Providence petrel,NA,-33,151
10057002,Black petrel,2,-33,151
10057002,Wedge-tailed shearwater,NA,-33,151
10057002,Sooty shearwater,1,-33,151
10057002,Short-tailed shearwater,NA,-33,151
10057002,Wilson's storm petrel,NA,-33,151
10057002,Pomarine skua,3,-33,151
10057002,Crested tern,2,-33,151
10057003,Long-tailed skua,1,-33,151
10057003,Long-tailed skua,1,-33,151
10060001,Wandering albatross,1,-33,151
10060001,Black-browed albatross,1,-33,151
10060001,Flesh-footed shearwater,4,-33,151
10060001,Wedge-tailed shearwater,12,-33,151
10060001,Sooty shearwater,1,-33,151
10060001,Pomarine skua,4,-33,151
10060002,Wandering albatross,1,-34,151
10060002,Black-browed albatross,1,-34,151
10060002,Great-winged / Grey-faced petrel,1,-34,151
10060002,Flesh-footed shearwater,3,-34,151
10060002,Wedge-tailed shearwater,NA,-34,151
10060002,Sooty shearwater,1,-34,151
10060002,Pomarine skua,50,-34,151
10060003,Black-browed albatross,2,-34,151
10060003,Great-winged / Grey-faced petrel,4,-34,151
10060003,Flesh-footed shearwater,1,-34,151
10060003,Wedge-tailed shearwater,NA,-34,151
10060003,Short-tailed shearwater,2,-34,151
10060003,White-faced storm petrel,1,-34,151
10060003,Pomarine skua,NA,-34,151
10060004,Providence petrel,1,-34,151
10060005,White-naped petrel,1,-34,151
10060006,Gould's petrel,1,-33,151
10061001,Wandering albatross,1,-34,170
10061001,Black-browed albatross,1,-34,170
10061001,Prion (unidentified),1,-34,170
10061002,Wandering albatross,2,-34,169
10061002,Black-browed albatross,1,-34,169
10061002,All dark petrel (unidentified),3,-34,169
10061003,Prion (unidentified),2,-34,165
10061003,White-chinned petrel,1,-34,165
10061004,Prion (unidentified),1,-34,164
10061004,All dark petrel (unidentified),1,-34,164
10061005,White-chinned petrel,1,-33,164
10061005,Sooty shearwater,1,-33,164
10061006,Wandering albatross,1,-33,163
10061006,Wandering albatross,2,-33,163
10061006,Wandering albatross,1,-33,163
10061006,Black-browed albatross,1,-33,163
10061007,Wandering albatross,2,-33,162
10061007,Black-browed albatross,1,-33,162
10061007,White-chinned petrel,2,-33,162
10061008,Wandering albatross,2,-33,158
10061008,Prion (unidentified),1,-33,158
10061008,White-chinned petrel,1,-33,158
10061008,Australasian gannet,1,-33,158
10061009,Wandering albatross,1,-33,157
10061009,Black-browed albatross,1,-33,157
10061010,Wandering albatross,4,-33,156
10061011,Wandering albatross,1,-33,155
10062001,Wandering albatross,3,-35,156
10062001,Black-browed albatross,1,-35,156
10062001,Cape petrel,2,-35,156
10062002,Wandering albatross,2,-36,156
10062002,Black-browed albatross,1,-36,156
10062002,Black-browed albatross,1,-36,156
10062002,Cape petrel,9,-36,156
10062003,Wandering albatross,1,-36,157
10062003,Wandering albatross,1,-36,157
10062003,Wandering albatross,1,-36,157
10062003,Cape petrel,3,-36,157
10062003,White-chinned petrel,1,-36,157
10062004,Wandering albatross,5,-36,158
10062004,Black-browed albatross,3,-36,158
10062004,Cape petrel,2,-36,158
10062004,All dark petrel (unidentified),2,-36,158
10062005,Wandering albatross,5,-37,162
10062005,Black-browed albatross,1,-37,162
10062005,Black-browed albatross,1,-37,162
10062005,Black-browed albatross,2,-37,162
10062005,Cape petrel,1,-37,162
10062005,All dark petrel (unidentified),1,-37,162
10062006,Wandering albatross,5,-37,163
10062006,Black-browed albatross,6,-37,163
10062006,Cape petrel,4,-37,163
10062006,Prion (unidentified),2,-37,163
10062006,White-chinned petrel,4,-37,163
10062006,Storm-petrel (unidentified),3,-37,163
10062007,Wandering albatross,4,-38,164
10062007,Black-browed albatross,2,-38,164
10062007,Cape petrel,3,-38,164
10062007,All dark petrel (unidentified),1,-38,164
10062008,Wandering albatross,3,-38,164
10062008,Black-browed albatross,4,-38,164
10062008,Cape petrel,2,-38,164
10062008,Prion (unidentified),2,-38,164
10062008,White-chinned petrel,4,-38,164
10063001,Black-browed albatross,2,-34,168
10063001,White-chinned petrel,2,-34,168
10063002,Wandering albatross,3,-34,167
10063002,Black-browed albatross,1,-34,167
10063002,Cape petrel,1,-34,167
10063002,White-chinned petrel,1,-34,167
10063003,Black-browed albatross,1,-34,169
10063003,Black-browed albatross,1,-34,169
10063003,Cape petrel,1,-34,169
10063004,Wandering albatross,1,-34,170
10063004,Black-browed albatross,1,-34,170
10063004,Cape petrel,3,-34,170
10063004,Prion (unidentified),1,-34,170
10063004,All dark petrel (unidentified),1,-34,170
10063005,Wandering albatross,1,-34,163
10063005,All dark petrel (unidentified),1,-34,163
10063006,White-chinned petrel,4,-34,162
10063007,Wandering albatross,2,-34,161
10063007,Wandering albatross,1,-34,161
10063007,Wandering albatross,1,-34,161
10063007,All dark petrel (unidentified),1,-34,161
10063008,White-chinned petrel,1,-34,160
10063009,Wandering albatross,2,-34,157
10063009,Cape petrel,1,-34,157
10063009,White-chinned petrel,1,-34,157
10063010,Wandering albatross,1,-34,156
10063010,Black-browed albatross,1,-34,156
10063011,Wandering albatross,2,-34,155
10063011,Black-browed albatross,3,-34,155
10063011,All dark petrel (unidentified),1,-34,155
10063011,Australasian gannet,1,-34,155
10063012,Black-browed albatross,1,-34,152
10063012,Prion (unidentified),1,-34,152
10064001,Wandering albatross,2,-35,156
10064001,Black-browed albatross,4,-35,156
10064001,Cape petrel,2,-35,156
10064001,White-chinned petrel,1,-35,156
10064002,Black-browed albatross,3,-36,157
10064002,Cape petrel,2,-36,157
10064003,Black-browed albatross,3,-37,162
10064003,Cape petrel,2,-37,162
10064004,Wandering albatross,1,-38,163
10064004,Black-browed albatross,2,-38,163
10064004,Cape petrel,16,-38,163
10064004,Prion (unidentified),1,-38,163
10064005,Wandering albatross,1,-38,164
10064005,Wandering albatross,1,-38,164
10064005,Wandering albatross,1,-38,164
10064005,Black-browed albatross,3,-38,164
10064005,Black-browed albatross,2,-38,164
10064005,Cape petrel,7,-38,164
10064005,Prion (unidentified),2,-38,164
10064006,Wandering albatross,9,-38,165
10064006,Black-browed albatross,9,-38,165
10064007,Wandering albatross,1,-39,170
10064007,Wandering albatross,1,-39,170
10064007,Black-browed albatross,5,-39,170
10064007,Cape petrel,25,-39,170
10064007,White-chinned petrel,2,-39,170
10064008,Wandering albatross,1,-39,171
10064008,Black-browed albatross,2,-39,171
10064008,Cape petrel,26,-39,171
10064008,Prion (unidentified),3,-39,171
10064008,All dark petrel (unidentified),1,-39,171
10064009,Wandering albatross,2,-39,172
10064009,Wandering albatross,1,-39,172
10064009,Black-browed albatross,4,-39,172
10064009,Cape petrel,25,-39,172
10064009,Prion (unidentified),2,-39,172
11001001,Flesh-footed shearwater,1,-33,151
11001001,Wedge-tailed shearwater,NA,-33,151
11001001,Short-tailed shearwater,1,-33,151
11001001,Fluttering shearwater,1,-33,151
11001001,Pomarine skua,1,-33,151
11001001,Arctic skua,1,-33,151
11001002,Great-winged / Grey-faced petrel,2,-34,151
11001002,Gould's petrel,1,-34,151
11001002,Flesh-footed shearwater,NA,-34,151
11001002,Wedge-tailed shearwater,NA,-34,151
11001002,Wilson's storm petrel,1,-34,151
11001002,Pomarine skua,NA,-34,151
11001002,Long-tailed skua,2,-34,151
